city,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_3,aqi_lag_24,aqi_rolling_mean_6,aqi_change_rate,temperature,humidity,pressure,wind_speed,wind_deg,cloudiness,rain_1h
Karachi,24.8607,67.0011,2024-09-04 01:00:00+00:00,38.7,307.08,0.0,4.54,33.26,3.93,9.28,20.4,1.42,1,4,9,2,34.0,31.4,64.0,35.65,0.13823529411764715,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 02:00:00+00:00,42.8,330.45,0.02,6.0,31.47,4.11,10.26,22.51,1.63,2,4,9,2,38.7,31.8,67.4,35.75,0.10594315245478021,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 03:00:00+00:00,47.6,397.21,0.87,9.25,28.61,4.29,11.42,24.58,2.22,3,4,9,2,42.8,34.0,75.1,37.71666666666666,0.11214953271028048,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 04:00:00+00:00,51.4,494.0,3.52,12.34,27.89,4.83,12.27,25.96,2.72,4,4,9,2,47.6,38.7,66.0,41.05,0.07983193277310918,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 05:00:00+00:00,52.0,520.71,4.36,13.02,32.9,5.3,12.59,26.13,2.98,5,4,9,2,51.4,42.8,60.9,44.416666666666664,0.01167315175097279,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 06:00:00+00:00,51.8,494.0,3.55,11.14,42.56,5.48,12.48,25.52,3.07,6,4,9,2,52.0,47.6,57.7,47.38333333333333,-0.003846153846153901,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 07:00:00+00:00,48.1,453.95,2.35,10.37,46.49,5.07,11.55,23.66,2.69,7,4,9,2,51.8,51.4,61.0,48.949999999999996,-0.07142857142857136,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 08:00:00+00:00,44.5,453.95,1.9,11.82,40.05,5.07,10.69,22.07,2.56,8,4,9,2,48.1,52.0,69.2,49.23333333333333,-0.07484407484407488,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 09:00:00+00:00,43.0,473.98,1.51,14.91,32.19,5.01,10.33,21.34,2.56,9,4,9,2,44.5,51.8,73.4,48.46666666666667,-0.033707865168539325,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 10:00:00+00:00,41.1,473.98,1.15,15.77,27.18,4.53,9.87,20.67,2.37,10,4,9,2,43.0,48.1,69.0,46.75,-0.04418604651162787,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 11:00:00+00:00,39.4,453.95,1.09,15.25,24.32,4.23,9.46,20.33,2.12,11,4,9,2,41.1,44.5,61.4,44.65,-0.04136253041362537,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 12:00:00+00:00,39.0,453.95,0.85,15.77,21.1,3.93,9.35,20.87,1.93,12,4,9,2,39.4,43.0,54.8,42.516666666666666,-0.010152284263959355,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 13:00:00+00:00,40.4,487.33,0.75,18.68,16.63,3.73,9.7,22.74,1.85,13,4,9,2,39.0,41.1,500.0,41.23333333333333,0.03589743589743586,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 14:00:00+00:00,42.5,473.98,0.37,18.34,16.27,3.28,10.21,25.57,1.74,14,4,9,2,40.4,39.4,51.1,40.9,0.05198019801980202,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 15:00:00+00:00,45.2,420.57,0.13,13.54,20.92,2.83,10.86,28.36,1.69,15,4,9,2,42.5,39.0,52.1,41.266666666666666,0.06352941176470595,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 16:00:00+00:00,48.3,393.87,0.07,10.88,23.6,2.86,11.59,29.28,1.8,16,4,9,2,45.2,40.4,56.4,42.46666666666667,0.06858407079646005,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 17:00:00+00:00,47.5,367.16,0.03,8.4,26.46,2.68,11.39,27.37,1.66,17,4,9,2,48.3,42.5,59.5,43.81666666666666,-0.01656314699792955,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 18:00:00+00:00,46.0,353.81,0.02,7.11,28.61,2.5,11.05,25.0,1.57,18,4,9,2,47.5,45.2,59.3,44.98333333333333,-0.031578947368421054,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 19:00:00+00:00,42.3,330.45,0.01,6.08,30.04,2.18,10.15,22.1,1.19,19,4,9,2,46.0,48.3,54.0,45.300000000000004,-0.08043478260869572,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 20:00:00+00:00,39.3,297.07,0.01,4.63,31.83,1.97,9.43,20.04,0.69,20,4,9,2,42.3,47.5,42.2,44.76666666666667,-0.07092198581560284,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 21:00:00+00:00,40.8,277.04,0.0,3.13,33.97,1.97,9.79,20.98,0.59,21,4,9,2,39.3,46.0,35.8,44.03333333333333,0.03816793893129771,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 22:00:00+00:00,44.6,263.69,0.0,2.21,35.76,1.83,10.71,23.33,0.49,22,4,9,2,40.8,42.3,31.4,43.416666666666664,0.0931372549019609,,,,,,,
Karachi,24.8607,67.0011,2024-09-04 23:00:00+00:00,49.8,260.35,0.0,1.88,36.84,1.79,11.94,27.14,0.44,23,4,9,2,44.6,39.3,31.8,43.79999999999999,0.11659192825112098,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 00:00:00+00:00,52.6,257.02,0.0,1.8,37.91,1.79,12.88,29.98,0.4,0,5,9,3,49.8,40.8,34.0,44.9,0.05622489959839366,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 01:00:00+00:00,53.6,263.69,0.0,2.03,39.34,1.91,13.36,31.19,0.42,1,5,9,3,52.6,44.6,38.7,46.78333333333333,0.019011406844106463,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 02:00:00+00:00,53.8,277.04,0.0,2.66,40.41,1.97,13.42,30.29,0.49,2,5,9,3,53.6,49.8,42.8,49.199999999999996,0.00373134328358201,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 03:00:00+00:00,54.2,330.45,0.33,5.23,39.7,2.15,13.64,28.94,0.92,3,5,9,3,53.8,52.6,47.6,51.43333333333334,0.007434944237918322,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 04:00:00+00:00,54.2,400.54,1.73,8.05,38.98,2.44,13.6,27.97,1.28,4,5,9,3,54.2,53.6,51.4,53.03333333333333,0.0,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 05:00:00+00:00,52.7,410.56,2.26,7.8,42.2,2.53,12.9,26.32,1.39,5,5,9,3,54.2,53.8,52.0,53.51666666666667,-0.027675276752767528,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 06:00:00+00:00,49.7,390.53,1.84,6.25,45.42,2.53,11.93,24.45,1.41,6,5,9,3,52.7,54.2,51.8,53.03333333333333,-0.056925996204933584,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 07:00:00+00:00,44.8,367.16,1.54,5.14,46.49,2.35,10.74,22.22,1.2,7,5,9,3,49.7,54.2,48.1,51.56666666666666,-0.09859154929577475,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 08:00:00+00:00,43.3,370.5,1.63,5.18,47.21,2.44,10.39,21.51,1.16,8,5,9,3,44.8,52.7,44.5,49.81666666666666,-0.033482142857142856,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 09:00:00+00:00,44.8,387.19,1.93,5.91,47.21,2.5,10.74,22.4,1.17,9,5,9,3,43.3,49.7,43.0,48.25,0.034642032332563515,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 10:00:00+00:00,51.0,390.53,1.93,6.25,45.78,2.41,12.1,25.38,1.09,10,5,9,3,44.8,44.8,41.1,47.71666666666667,0.1383928571428572,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 11:00:00+00:00,55.2,383.85,1.77,6.43,44.7,2.41,14.09,29.86,0.97,11,5,9,3,51.0,43.3,39.4,48.13333333333333,0.08235294117647064,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 12:00:00+00:00,57.5,377.18,1.58,7.2,40.77,2.29,15.18,32.68,0.9,12,5,9,3,55.2,44.8,39.0,49.43333333333333,0.041666666666666616,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 13:00:00+00:00,58.5,397.21,1.08,10.97,32.54,2.35,15.68,32.83,0.99,13,5,9,3,57.5,51.0,40.4,51.71666666666667,0.017391304347826087,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 14:00:00+00:00,59.1,410.56,0.13,13.88,26.46,2.38,15.94,33.19,1.12,14,5,9,3,58.5,55.2,42.5,54.35,0.01025641025641028,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 15:00:00+00:00,59.8,397.21,0.03,11.82,29.33,2.41,16.27,37.27,1.31,15,5,9,3,59.1,57.5,45.2,56.849999999999994,0.011844331641285883,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 16:00:00+00:00,59.7,390.53,0.01,10.11,33.26,2.59,16.25,40.1,1.54,16,5,9,3,59.8,58.5,48.3,58.29999999999999,-0.0016722408026754903,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 17:00:00+00:00,56.8,353.81,0.0,7.28,36.84,2.38,14.87,36.04,1.36,17,5,9,3,59.7,59.1,47.5,58.56666666666666,-0.048576214405360224,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 18:00:00+00:00,55.1,330.45,0.0,5.74,38.62,2.18,14.07,31.99,1.2,18,5,9,3,56.8,59.8,46.0,58.166666666666664,-0.029929577464788658,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 19:00:00+00:00,55.9,307.08,0.0,4.71,39.34,1.91,14.41,32.73,0.85,19,5,9,3,55.1,59.7,42.3,57.73333333333333,0.01451905626134296,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 20:00:00+00:00,56.8,277.04,0.0,3.51,40.77,1.71,14.85,37.9,0.44,20,5,9,3,55.9,56.8,39.3,57.349999999999994,0.01610017889087654,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 21:00:00+00:00,57.0,257.02,0.0,2.31,42.56,1.65,14.95,42.6,0.32,21,5,9,3,56.8,55.1,40.8,56.88333333333333,0.0035211267605634307,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 22:00:00+00:00,56.1,250.34,0.0,1.63,43.63,1.58,14.52,44.45,0.27,22,5,9,3,57.0,55.9,44.6,56.28333333333334,-0.015789473684210503,,,,,,,
Karachi,24.8607,67.0011,2024-09-05 23:00:00+00:00,56.2,247.0,0.0,1.46,44.35,1.59,14.57,44.85,0.25,23,5,9,3,56.1,56.8,49.8,56.18333333333334,0.0017825311942959254,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 00:00:00+00:00,56.9,243.66,0.0,1.41,44.35,1.62,14.91,46.3,0.23,0,6,9,4,56.2,57.0,52.6,56.48333333333333,0.012455516014234799,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 01:00:00+00:00,57.9,247.0,0.0,1.63,44.35,1.71,15.4,48.0,0.24,1,6,9,4,56.9,56.1,53.6,56.81666666666667,0.01757469244288225,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 02:00:00+00:00,57.7,253.68,0.0,2.21,43.63,1.83,15.29,49.0,0.32,2,6,9,4,57.9,56.2,53.8,56.96666666666667,-0.0034542314335059715,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 03:00:00+00:00,57.6,293.73,0.2,4.46,41.48,2.06,15.23,49.28,0.7,3,6,9,4,57.7,56.9,54.2,57.06666666666666,-0.0017331022530329536,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 04:00:00+00:00,56.8,357.15,1.15,7.45,39.7,2.38,14.86,48.03,1.08,4,6,9,4,57.6,57.9,54.2,57.18333333333333,-0.013888888888888963,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 05:00:00+00:00,56.2,373.84,1.66,7.88,41.48,2.56,14.58,47.36,1.25,5,6,9,4,56.8,57.7,52.7,57.18333333333334,-0.010563380281690042,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 06:00:00+00:00,55.9,360.49,1.49,6.77,45.06,2.62,14.43,46.59,1.33,6,6,9,4,56.2,57.6,49.7,57.01666666666667,-0.005338078291815022,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 07:00:00+00:00,54.6,337.12,1.33,5.36,47.92,2.47,13.81,45.26,1.16,7,6,9,4,55.9,56.8,44.8,56.46666666666666,-0.023255813953488323,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 08:00:00+00:00,53.8,330.45,1.34,4.88,49.35,2.5,13.45,41.8,1.03,8,6,9,4,54.6,56.2,43.3,55.81666666666666,-0.01465201465201473,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 09:00:00+00:00,53.0,333.79,1.51,5.01,48.64,2.5,13.04,38.55,0.98,9,6,9,4,53.8,55.9,44.8,55.04999999999999,-0.014869888475836378,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 10:00:00+00:00,52.2,340.46,1.72,5.4,47.21,2.44,12.66,36.17,0.99,10,6,9,4,53.0,54.6,51.0,54.28333333333334,-0.015094339622641456,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 11:00:00+00:00,52.0,360.49,2.1,6.6,43.63,2.62,12.57,34.99,1.12,11,6,9,4,52.2,53.8,55.2,53.583333333333336,-0.0038314176245211272,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 12:00:00+00:00,51.4,390.53,2.43,8.74,38.27,2.71,12.31,32.65,1.28,12,6,9,4,52.0,53.0,57.5,52.833333333333336,-0.011538461538461565,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 13:00:00+00:00,500.0,440.6,2.04,13.54,30.4,2.86,12.09,30.88,1.44,13,6,9,4,51.4,52.2,58.5,127.06666666666666,8.72762645914397,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 14:00:00+00:00,49.1,440.6,0.26,16.28,25.39,2.86,11.78,29.52,1.47,14,6,9,4,500.0,52.0,59.1,126.28333333333335,-0.9017999999999999,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 15:00:00+00:00,49.3,393.87,0.03,12.51,29.33,2.77,11.84,29.77,1.55,15,6,9,4,49.1,51.4,59.8,125.66666666666667,0.0040733197556007275,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 16:00:00+00:00,51.1,370.5,0.01,10.2,32.19,2.95,12.15,30.92,1.71,16,6,9,4,49.3,500.0,59.7,125.48333333333333,0.036511156186612666,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 17:00:00+00:00,51.1,340.46,0.01,7.71,34.69,2.68,12.13,31.88,1.54,17,6,9,4,51.1,49.1,56.8,125.33333333333333,0.0,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 18:00:00+00:00,49.0,323.77,0.0,6.25,36.48,2.41,11.75,32.4,1.39,18,6,9,4,51.1,49.3,55.1,124.93333333333334,-0.04109589041095893,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 19:00:00+00:00,44.8,307.08,0.0,5.4,37.91,2.09,10.76,32.52,1.06,19,6,9,4,49.0,51.1,55.9,49.06666666666666,-0.08571428571428577,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 20:00:00+00:00,40.3,287.06,0.0,4.33,40.41,1.94,9.68,33.14,0.67,20,6,9,4,44.8,51.1,56.8,47.6,-0.10044642857142858,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 21:00:00+00:00,38.6,263.69,0.0,2.48,43.27,1.62,9.27,34.14,0.49,21,6,9,4,40.3,49.0,57.0,45.81666666666666,-0.04218362282878402,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 22:00:00+00:00,38.7,260.35,0.0,1.76,43.63,1.53,9.29,33.28,0.46,22,6,9,4,38.6,44.8,56.1,43.75,0.00259067357512957,,,,,,,
Karachi,24.8607,67.0011,2024-09-06 23:00:00+00:00,39.6,257.02,0.0,1.63,42.56,1.59,9.5,32.63,0.46,23,6,9,4,38.7,40.3,56.2,41.833333333333336,0.023255813953488334,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 00:00:00+00:00,40.7,257.02,0.0,1.69,42.2,1.71,9.76,33.84,0.47,0,7,9,5,39.6,38.6,56.9,40.45,0.027777777777777814,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 01:00:00+00:00,42.0,263.69,0.0,2.12,41.84,2.0,10.08,36.8,0.58,1,7,9,5,40.7,38.7,57.9,39.983333333333334,0.03194103194103187,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 02:00:00+00:00,44.2,273.7,0.01,2.87,41.13,2.15,10.6,40.95,0.7,2,7,9,5,42.0,39.6,57.7,40.63333333333333,0.05238095238095245,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 03:00:00+00:00,47.9,317.1,0.42,5.06,38.98,2.35,11.5,43.52,1.09,3,7,9,5,44.2,40.7,57.6,42.18333333333333,0.0837104072398189,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 04:00:00+00:00,51.4,377.18,1.77,7.54,38.62,2.68,12.29,44.5,1.44,4,7,9,5,47.9,42.0,56.8,44.300000000000004,0.07306889352818371,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 05:00:00+00:00,52.1,387.19,2.24,7.88,41.84,2.89,12.62,43.92,1.58,5,7,9,5,51.4,44.2,56.2,46.38333333333333,0.013618677042801612,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 06:00:00+00:00,52.0,367.16,1.82,6.77,47.21,2.98,12.57,43.55,1.61,6,7,9,5,52.1,47.9,55.9,48.26666666666667,-0.0019193857965451328,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 07:00:00+00:00,51.2,347.14,1.45,5.57,50.78,2.77,12.18,42.87,1.41,7,7,9,5,52.0,51.4,54.6,49.800000000000004,-0.01538461538461533,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 08:00:00+00:00,500.0,347.14,1.47,5.65,51.5,2.83,12.03,41.61,1.35,8,7,9,5,51.2,52.1,53.8,125.76666666666667,8.765625,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 09:00:00+00:00,51.1,360.49,1.7,6.51,50.07,2.89,12.14,39.97,1.38,9,7,9,5,500.0,52.0,53.0,126.30000000000001,-0.8977999999999999,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 10:00:00+00:00,51.9,387.19,2.29,7.88,45.78,2.86,12.54,37.71,1.52,10,7,9,5,51.1,51.2,52.2,126.38333333333334,0.01565557729941286,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 11:00:00+00:00,53.4,433.92,3.32,10.11,41.13,3.04,13.23,35.78,1.85,11,7,9,5,51.9,500.0,52.0,126.60000000000001,0.028901734104046242,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 12:00:00+00:00,54.3,487.33,4.25,13.19,33.62,3.1,13.65,34.6,2.12,12,7,9,5,53.4,51.1,51.4,126.98333333333335,0.016853932584269638,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 13:00:00+00:00,54.3,554.08,4.02,19.36,21.46,3.22,13.66,34.11,2.25,13,7,9,5,54.3,51.9,500.0,127.5,0.0,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 14:00:00+00:00,52.2,514.03,0.82,21.76,14.31,2.95,12.67,31.99,2.03,14,7,9,5,54.3,53.4,49.1,52.86666666666667,-0.038674033149171165,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 15:00:00+00:00,46.0,403.88,0.1,13.54,22.71,2.5,11.04,29.04,1.66,15,7,9,5,52.2,54.3,49.3,52.01666666666666,-0.1187739463601533,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 16:00:00+00:00,43.5,393.87,0.04,11.65,25.75,2.71,10.43,28.05,1.96,16,7,9,5,46.0,54.3,51.1,50.61666666666667,-0.05434782608695652,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 17:00:00+00:00,44.0,403.88,0.03,11.82,26.11,2.83,10.57,28.78,2.34,17,7,9,5,43.5,52.2,51.1,49.050000000000004,0.011494252873563218,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 18:00:00+00:00,44.1,400.54,0.02,11.14,28.61,2.71,10.59,29.23,2.47,18,7,9,5,44.0,46.0,49.0,47.35,0.002272727272727305,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 19:00:00+00:00,41.1,383.85,0.01,10.37,30.76,2.38,9.87,27.88,2.01,19,7,9,5,44.1,43.5,44.8,45.15,-0.06802721088435373,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 20:00:00+00:00,36.5,337.12,0.01,8.4,33.62,2.09,8.75,25.46,1.22,20,7,9,5,41.1,44.0,40.3,42.53333333333334,-0.11192214111922144,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 21:00:00+00:00,35.6,303.75,0.0,5.65,37.19,2.12,8.55,25.23,1.03,21,7,9,5,36.5,44.1,38.6,40.800000000000004,-0.024657534246575304,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 22:00:00+00:00,36.7,287.06,0.0,3.81,39.34,2.18,8.81,26.71,1.03,22,7,9,5,35.6,41.1,38.7,39.666666666666664,0.03089887640449442,,,,,,,
Karachi,24.8607,67.0011,2024-09-07 23:00:00+00:00,38.2,283.72,0.0,3.3,39.7,2.29,9.17,27.03,1.11,23,7,9,5,36.7,36.5,39.6,38.7,0.04087193460490463,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 00:00:00+00:00,40.0,290.39,0.0,3.43,38.27,2.53,9.61,27.05,1.22,0,8,9,6,38.2,35.6,40.7,38.01666666666667,0.047120418848167464,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 01:00:00+00:00,40.8,300.41,0.0,4.33,36.48,2.92,9.8,26.4,1.42,1,8,9,6,40.0,36.7,42.0,37.96666666666667,0.019999999999999928,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 02:00:00+00:00,41.3,323.77,0.02,5.83,34.33,3.16,9.91,26.41,1.61,2,8,9,6,40.8,38.2,44.2,38.766666666666666,0.012254901960784315,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 03:00:00+00:00,44.2,390.53,0.91,9.0,31.47,3.52,10.62,27.81,2.15,3,8,9,6,41.3,40.0,47.9,40.199999999999996,0.07021791767554493,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 04:00:00+00:00,45.0,433.92,2.68,9.77,33.62,3.7,10.81,28.54,2.09,4,8,9,6,44.2,40.8,51.4,41.583333333333336,0.018099547511312153,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 05:00:00+00:00,46.7,427.25,3.13,9.17,38.62,3.73,11.2,29.42,2.06,5,8,9,6,45.0,41.3,52.1,43.0,0.03777777777777784,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 06:00:00+00:00,47.7,387.19,2.35,7.2,45.42,3.58,11.44,30.26,1.92,6,8,9,6,46.7,44.2,52.0,44.28333333333333,0.021413276231263382,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 07:00:00+00:00,49.9,387.19,2.37,6.85,48.64,3.31,11.98,31.63,1.92,7,8,9,6,47.7,45.0,51.2,45.800000000000004,0.04612159329140452,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 08:00:00+00:00,52.8,433.92,3.32,8.65,48.64,3.43,12.97,33.37,2.25,8,8,9,6,49.9,46.7,500.0,47.71666666666667,0.058116232464929835,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 09:00:00+00:00,53.1,480.65,4.53,10.62,47.21,3.43,13.12,32.63,2.47,9,8,9,6,52.8,47.7,51.1,49.20000000000001,0.005681818181818263,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 10:00:00+00:00,49.2,473.98,4.64,10.45,42.2,3.04,11.8,28.62,2.25,10,8,9,6,53.1,49.9,51.9,49.900000000000006,-0.0734463276836158,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 11:00:00+00:00,42.8,427.25,3.8,9.17,36.84,2.83,10.28,24.4,1.8,11,8,9,6,49.2,52.8,53.4,49.25,-0.13008130081300823,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 12:00:00+00:00,37.9,377.18,2.6,7.88,31.83,2.59,9.1,21.57,1.33,12,8,9,6,42.8,53.1,54.3,47.61666666666667,-0.11448598130841119,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 13:00:00+00:00,34.8,353.81,1.2,8.31,27.18,2.21,8.34,20.27,0.98,13,8,9,6,37.9,49.2,54.3,45.1,-0.08179419525065967,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 14:00:00+00:00,33.3,360.49,0.16,10.2,23.6,2.09,8.0,19.84,1.01,14,8,9,6,34.8,42.8,52.2,41.85,-0.04310344827586207,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 15:00:00+00:00,31.4,340.46,0.04,8.31,25.75,2.0,7.54,19.14,1.11,15,8,9,6,33.3,37.9,46.0,38.23333333333333,-0.05705705705705702,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 16:00:00+00:00,29.4,333.79,0.02,7.2,27.89,2.15,7.06,18.61,1.28,16,8,9,6,31.4,34.8,43.5,34.93333333333333,-0.06369426751592357,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 17:00:00+00:00,26.8,310.42,0.01,5.48,30.76,1.97,6.44,18.01,1.17,17,8,9,6,29.4,33.3,44.0,32.266666666666666,-0.0884353741496598,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 18:00:00+00:00,26.2,300.41,0.01,4.41,33.26,1.76,6.28,18.35,1.04,18,8,9,6,26.8,31.4,44.1,30.316666666666663,-0.022388059701492588,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 19:00:00+00:00,26.9,287.06,0.0,3.77,35.41,1.53,6.46,19.8,0.79,19,8,9,6,26.2,29.4,41.1,29.0,0.026717557251908372,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 20:00:00+00:00,29.6,267.03,0.0,3.08,37.55,1.45,7.11,22.09,0.49,20,8,9,6,26.9,26.8,36.5,28.38333333333333,0.10037174721189603,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 21:00:00+00:00,36.0,263.69,0.0,2.78,38.98,1.91,8.63,26.2,0.59,21,8,9,6,29.6,26.2,35.6,29.149999999999995,0.21621621621621614,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 22:00:00+00:00,42.4,257.02,0.0,2.29,40.05,2.0,10.18,30.86,0.61,22,8,9,6,36.0,26.9,36.7,31.316666666666666,0.17777777777777773,,,,,,,
Karachi,24.8607,67.0011,2024-09-08 23:00:00+00:00,46.2,257.02,0.0,2.23,40.77,2.15,11.08,35.46,0.66,23,8,9,6,42.4,29.6,38.2,34.550000000000004,0.08962264150943407,,,,,,,
Karachi,24.8607,67.0011,2024-09-09 00:00:00+00:00,47.1,260.35,0.0,2.38,40.77,2.35,11.3,37.85,0.73,0,9,9,0,46.2,36.0,40.0,38.03333333333334,0.01948051948051945,,,,,,,
Karachi,24.8607,67.0011,2024-09-10 01:00:00+00:00,60.1,247.0,0.0,2.1,45.78,2.12,16.42,62.71,0.38,1,10,9,1,47.1,42.4,40.8,43.56666666666666,0.2760084925690021,,,,,,,
Karachi,24.8607,67.0011,2024-09-10 02:00:00+00:00,60.7,257.02,0.0,2.68,46.49,2.18,16.72,61.29,0.44,2,10,9,1,60.1,46.2,41.3,48.75,0.009983361064891871,,,,,,,
Karachi,24.8607,67.0011,2024-09-10 03:00:00+00:00,62.9,293.73,0.17,4.97,46.49,2.29,17.78,61.28,0.8,3,10,9,1,60.7,47.1,44.2,53.23333333333334,0.036243822075782466,,,,,,,
Karachi,24.8607,67.0011,2024-09-10 04:00:00+00:00,65.7,357.15,1.03,8.31,46.49,2.65,19.07,60.6,1.14,4,10,9,1,62.9,60.1,45.0,57.11666666666667,0.04451510333863282,,,,,,,
